,model_class,dataset_index,fix_param,protocol,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,score,well
416,Beattie,4,8,wangbrute3gstep,0.0003805812659708519,0.056861762898565094,3.322338991254873e-05,0.059192585348451204,0.09561065128948994,0.010286844760255289,0.001454476713228309,0.024795467959287876,0.6096,0.07958685021635749,4
417,Beattie,4,8,wangbrute3gstep,0.00017519516914919205,0.07593307671541434,3.314374666056532e-05,0.05401062776401766,0.08650386416742023,0.009009181305784075,0.005866720483901946,0.03312491658723733,0.1294655974387777,0.037244531117949085,4
418,Beattie,4,8,wangbrute3gstep,0.00012289936329493945,0.08402832593086429,3.083003918281645e-05,0.05357538240683637,0.08467995309676267,0.009245678741209882,0.006669666912980722,0.034832080293908316,0.10870874072059561,0.057900831584897915,4
419,Beattie,4,8,wangbrute3gstep,8.783173490189741e-05,0.09146446820614394,2.8014084100791042e-05,0.05333373486963464,0.08152147444575569,0.009555242222194553,0.00753395246542256,0.03654643083327785,0.09127977271835509,0.08516633949317963,4
420,Beattie,4,8,wangbrute3gstep,6.951129069251115e-05,0.09652735442737859,2.48708250541939e-05,0.053329723034184345,0.07694072742584587,0.009933244484357302,0.008483585670148674,0.038284320997547694,0.07664514235271616,0.11528447001282763,4
421,Beattie,4,8,wangbrute3gstep,6.002200969194957e-05,0.09955931999154265,2.152257272302512e-05,0.053599583015169865,0.07116543920425612,0.010458403332914753,0.009521763084888718,0.040189342516655235,0.06435684129488249,0.14624104750477207,4
422,Beattie,4,8,wangbrute3gstep,5.4692352308574415e-05,0.10125195834673935,1.796577170683562e-05,0.05423316009051868,0.06447035906987075,0.011208747169628445,0.010582675397614092,0.042664244775430696,0.05403868913693675,0.17695516196890176,4
423,Beattie,4,8,wangbrute3gstep,5.1181523521089066e-05,0.10221079331115925,1.3991264823108169e-05,0.05550352813718217,0.0573696748513948,0.012167919113889552,0.011425606904842997,0.04677182590785659,0.045374817422412735,0.20699912139167914,4
424,Beattie,4,8,wangbrute3gstep,4.745509846127812e-05,0.10381164797170213,9.269520218597492e-06,0.05817462201836007,0.05093141671809755,0.013156307336094564,0.010375657224185658,0.05769101103551199,0.0381,0.23639103751826335,4
425,Beattie,5,8,staircaseramp1,0.00022590242303721013,0.06990483605283851,3.452145030158174e-05,0.05458381414368893,0.08724648513919211,0.008926668752730946,0.005145825015417912,0.0315735174094485,0.1524,0.03005944182236678,5
426,Beattie,5,8,staircaseramp1,0.00022413029132785283,0.06569981421203963,3.262419265015969e-05,0.05572251919375519,0.08905977724983352,0.008699457764740045,0.0044226564475556744,0.03045369295795383,0.1812351643264147,0.03149237848517139,5
427,Beattie,5,8,staircaseramp1,0.00022098390615305424,0.062454121949847494,3.092649895747609e-05,0.05673283809294633,0.09110668336329478,0.008584729438086216,0.003817055298314864,0.0294494454119055,0.21552614690565972,0.03438205115508294,5
428,Beattie,5,8,staircaseramp1,0.00021760702207038686,0.060083143473144446,2.9530600094776754e-05,0.05761143702069248,0.09306269087923623,0.00855321869484435,0.0032907739121296312,0.028585454335737413,0.2563052273693322,0.03744823086852964,5
429,Beattie,5,8,staircaseramp1,0.00021462172466443194,0.05838217552204349,2.842260569068925e-05,0.05836847882213815,0.09476699101032666,0.008571937184000369,0.0028267998126168545,0.027859902022631194,0.3048,0.04021091857995089,5
430,Beattie,5,8,staircaseramp1,0.00021217236269324547,0.05714777869417813,2.7561566228942534e-05,0.05901271649003898,0.09612628688893617,0.008603157341958654,0.002416986474820683,0.02727194407446099,0.3624703286528294,0.04254986037872919,5
431,Beattie,5,8,staircaseramp1,0.00021015007394814281,0.056224056087776,2.6886768665146544e-05,0.059556917556321164,0.09716051412294827,0.008621410835017832,0.002058156136478406,0.026809044443093337,0.43105229381131943,0.044478686815425876,5
432,Beattie,5,8,staircaseramp1,0.00020850520676052358,0.055496543028913735,2.6356151147461737e-05,0.06001366370320139,0.09791865136468761,0.008618273701882652,0.0017468628991508736,0.02645374835106645,0.5126104547386644,0.046053054475452444,5
433,Beattie,5,8,staircaseramp1,0.00020711340901861824,0.05490865196973331,2.593087732638721e-05,0.06039683645229184,0.09845998999209066,0.00859493945440773,0.0014790458175965087,0.026183013075660514,0.6096,0.04733484403534184,5
434,Beattie,5,8,staircaseramp1,0.000225211413197865,0.0745520657504169,3.6189680747270405e-05,0.05344217777403437,0.08605338639440584,0.009271991601769055,0.005988287526565428,0.032655807925337656,0.1294655974387777,0.03202537473633314,5
435,Beattie,5,8,staircaseramp1,0.0002217223315661688,0.07965258220473634,3.729351343128372e-05,0.05226582146301422,0.0853575824656084,0.009803902055907018,0.00712754074042186,0.03371600747529596,0.10870874072059561,0.03921409340776438,5
436,Beattie,5,8,staircaseramp1,0.00021669070273198492,0.08408283195123457,3.718012143741973e-05,0.051284163642959534,0.08483371187221293,0.010487882495639039,0.008551122795589467,0.03459824055638244,0.09127977271835509,0.05094073830649903,5
437,Beattie,5,8,staircaseramp1,0.00021165505529359015,0.08745539876568297,3.5651072958206365e-05,0.050603258031954076,0.08401953239628715,0.011319729427251127,0.010287751851566822,0.03530776571351206,0.07664514235271616,0.06540843054302604,5
438,Beattie,5,8,staircaseramp1,0.00020726860963028227,0.08984567185562836,3.2702223436706176e-05,0.0503044486895909,0.08286456151309611,0.012334399524239602,0.012408116194845156,0.035862782034976476,0.06435684129488249,0.08119403308224733,5
439,Beattie,5,8,staircaseramp1,0.00020331698961867454,0.09151268668693945,2.845946423934328e-05,0.0504731646284299,0.08143177022019005,0.013606184270399427,0.015026341450687451,0.03625837180021954,0.05403868913693675,0.09746342658492976,5
440,Beattie,5,8,staircaseramp1,0.00019936304417522967,0.09265698419944007,2.3094556014333946e-05,0.05125735793373093,0.07997566855770695,0.015285776458970645,0.01835707633320026,0.03640819658881052,0.045374817422412735,0.11378853951630233,5
441,Beattie,5,8,staircaseramp1,0.00019476005301316492,0.09345617272108304,1.6901399303087214e-05,0.05292951302514544,0.0788166796820249,0.017637972205574063,0.02277484890098735,0.036114794444651044,0.0381,0.12998190321487077,5
442,Beattie,5,8,sis,0.00022576717147338395,0.06988729555999267,3.45489190706435e-05,0.05458377120282165,0.08714074463491497,0.008934760766403227,0.0051430343837059874,0.03157449676136769,0.1524,0.029958883627317447,5
443,Beattie,5,8,sis,0.00022054684932135748,0.06669582761569386,3.330612218153366e-05,0.05563191289199859,0.08794760223777581,0.00911167556798551,0.004496995116307597,0.030183950020942235,0.1812351643264147,0.0316962307338416,5
444,Beattie,5,8,sis,0.00021554234477078976,0.06406348078007343,3.21331979624336e-05,0.05657486264880036,0.08843808335259586,0.0092971997365601,0.003910704009729693,0.028968933493282306,0.21552614690565972,0.03528073098080864,5
445,Beattie,5,8,sis,0.00021093189871179723,0.06202912414333409,3.113793354541189e-05,0.05739349390334511,0.08885061121835089,0.009459426505444572,0.0033852335981941198,0.027950231910056828,0.2563052273693322,0.03907372852770573,5
446,Beattie,5,8,sis,0.00020692562516395682,0.06048042386358423,3.0327758383629997e-05,0.05809110971313599,0.08929206445356058,0.009579296228332793,0.002919413965746979,0.02712210218937248,0.3048,0.042465893632537936,5
447,Beattie,5,8,sis,0.00020342215351548107,0.0592850375154329,2.9689010340821725e-05,0.058675466819137864,0.08974727276935307,0.00965777499023078,0.002509926549732659,0.026457169165952962,0.3624703286528294,0.04532770043116053,5
448,Beattie,5,8,sis,0.0002004813698678925,0.05831923576967301,2.9181395075557258e-05,0.05916317456300185,0.09022034180432258,0.00969517590275191,0.0021525906047717507,0.025930695405283342,0.43105229381131943,0.04769425905123801,5
449,Beattie,5,8,sis,0.00019795176473712137,0.057527647360774446,2.877003489274477e-05,0.05957179992947846,0.09068574806702903,0.009703028157124548,0.0018421973304056155,0.025512655572925928,0.5126104547386644,0.04964170552134749,5
450,Beattie,5,8,sis,0.00019579231197379123,0.056868982363036884,2.843577185722113e-05,0.05991321452778026,0.09112292908678575,0.00968979023766704,0.0015733374409161844,0.025179276094106896,0.6096,0.05124584076309708,5
451,Beattie,5,8,sis,0.00023096466544907711,0.07322157294363381,3.5545667552312025e-05,0.05355747578756006,0.08576212086922759,0.008815957499988644,0.005799663842668214,0.032988262473022514,0.1294655974387777,0.032295674330242254,5
452,Beattie,5,8,sis,0.0002369934844021091,0.07695301632365338,3.605849802045143e-05,0.05251407324332216,0.08333791010293366,0.00877832673767413,0.006547153756292726,0.0345404064050936,0.10870874072059561,0.040277045994873216,5
453,Beattie,5,8,sis,0.00024309547522422047,0.08076824700119072,3.570712027391066e-05,0.051620014214843246,0.07985972771834807,0.008850699999182528,0.007337612474221311,0.036094220562861906,0.09127977271835509,0.05275458467543373,5
454,Beattie,5,8,sis,0.00024814811938602083,0.08461498670343082,3.438561853044402e-05,0.0509334818857159,0.07546863206370079,0.0090275959498453,0.00818234666883235,0.03767949807859054,0.07664514235271616,0.06798327533619315,5
455,Beattie,5,8,sis,0.0002511104082741415,0.08834162212184923,3.2087499577343184e-05,0.050504186574587676,0.07042196342648734,0.0092936801591907,0.009104588681738928,0.03936178037718855,0.06435684129488249,0.08476246016503786,5
456,Beattie,5,8,sis,0.00025150053800064874,0.09170879277381398,2.8793042025719683e-05,0.05041241750673437,0.06508952482283263,0.00960428695196486,0.01014982472765628,0.04123946024813764,0.05403868913693675,0.10238956501384655,5
457,Beattie,5,8,sis,0.0002493802359074109,0.09459610317475249,2.4469769989600684e-05,0.050797893679952,0.05983704758862131,0.009923238374032915,0.011390935860902035,0.04338986335034578,0.045374817422412735,0.12045833333090365,5
458,Beattie,5,8,sis,0.00024484449587350554,0.09700271471079315,1.9216225620880103e-05,0.0518733429199095,0.05488241451816853,0.010262810048887868,0.012927019482005222,0.04585166628259866,0.0381,0.13873941685879584,5
459,Beattie,5,8,spacefill19,0.00022620500744645832,0.06988202253195085,3.445221672030171e-05,0.05460786027083525,0.08733490435909451,0.008913627200392233,0.005153375909175663,0.03157640103193847,0.1524,0.030030840550493567,5
460,Beattie,5,8,spacefill19,0.00022517721113841772,0.06959337679985589,3.091790454866925e-05,0.05641123962255022,0.09064752071227124,0.008841669121932816,0.004616536318493978,0.029599991969688606,0.1812351643264147,0.036181044641378855,5
461,Beattie,5,8,spacefill19,0.0002247367664719913,0.06961950292634664,2.809650167091873e-05,0.05796072263493276,0.0927754989501381,0.00887512027764433,0.00403082215373096,0.027978080818069438,0.21552614690565972,0.046821659000537634,5
462,Beattie,5,8,spacefill19,0.00022539677047407486,0.06971765678113985,2.61543815705805e-05,0.059165603134498854,0.09406291809904258,0.008951480956415387,0.003460008046459992,0.02672201465175072,0.2563052273693322,0.05669817050043775,5
463,Beattie,5,8,spacefill19,0.00022696003768717834,0.06978653088892132,2.487880690337505e-05,0.06006930348232489,0.0949066183432862,0.009019546100738218,0.0029432490923338574,0.025772912498810717,0.3048,0.0649321893248133,5
464,Beattie,5,8,spacefill19,0.00022874980781000198,0.06983146830487029,2.4017360343485845e-05,0.06075393018595122,0.09553558125692671,0.009061485912714006,0.002492901991271376,0.025054041602190616,0.3624703286528294,0.07165637391317403,5
465,Beattie,5,8,spacefill19,0.0002306289007017416,0.0698507299563968,2.3416673729374716e-05,0.06127938044917945,0.09607188054368711,0.009077171953511787,0.0021073875245850417,0.024501549509019224,0.43105229381131943,0.07714650656542338,5
466,Beattie,5,8,spacefill19,0.00023226458703794715,0.06986796533837124,2.2970953671043833e-05,0.06169473572565573,0.09654798903430911,0.009074662783427842,0.0017795618595570863,0.024071452991043792,0.5126104547386644,0.08164907008264471,5
467,Beattie,5,8,spacefill19,0.00023372580186064998,0.06987819077421054,2.263032835875334e-05,0.062025724458516576,0.0969894924862525,0.009059119141403319,0.0015020148944834815,0.023730786822050612,0.6096,0.08535962602269812,5
468,Beattie,5,8,spacefill19,0.00022585299497721392,0.07077481424675976,3.760849416734407e-05,0.052917292601330095,0.08321845152899233,0.009086414686816818,0.005577727041657641,0.03364778773621835,0.1294655974387777,0.03787766904905574,5
469,Beattie,5,8,spacefill19,0.00022167832065956352,0.07266381924425035,3.955476743728882e-05,0.0513984619718021,0.07822528914187127,0.009326396141827472,0.005969412574476315,0.03591631995386032,0.10870874072059561,0.059859861199331746,5
470,Beattie,5,8,spacefill19,0.00021229435429108166,0.0755590008613406,3.917423222338301e-05,0.050359879494808524,0.07316785502235632,0.00954884297224979,0.006364146898871533,0.038121490334117845,0.09127977271835509,0.08853729470232378,5
471,Beattie,5,8,spacefill19,0.0001971960823986883,0.07937834258086932,3.6254069887432324e-05,0.04990416681281476,0.06830829499107312,0.009723944666953553,0.006821818700790191,0.04026725934542604,0.07664514235271616,0.12012840483499036,5
472,Beattie,5,8,spacefill19,0.00017711063959904754,0.08392356064043378,3.116260311891774e-05,0.05010724032475579,0.06365627960042486,0.009867864525228993,0.007372468511576206,0.042456312107819805,0.06435684129488249,0.15282971475765178,5
473,Beattie,5,8,spacefill19,0.00015141136097702792,0.08926186075075934,2.4639414479874876e-05,0.05106635868170149,0.05915909253064702,0.010006277413035487,0.008035417044899271,0.04482007966931646,0.05403868913693675,0.18564779311188512,5
474,Beattie,5,8,spacefill19,0.00011951850857366548,0.09584845275160109,1.7786574790443614e-05,0.052848803220858824,0.05475324314899148,0.010167344529418695,0.0088251751941525,0.047539516559814594,0.045374817422412735,0.21800134680551755,5
475,Beattie,5,8,spacefill19,8.947770936168641e-05,0.10324561781643822,1.1794619690894805e-05,0.05539646147051029,0.05036515231733399,0.010390719930972816,0.009765105040158916,0.05078338453703075,0.0381,0.24956833134655648,5
476,Beattie,5,8,hhbrute3gstep,0.00022585984899192783,0.06989933440981164,3.4464100807308614e-05,0.05460568642848085,0.0872485284681889,0.008906198900162674,0.005145952869520776,0.031587995218681345,0.1524,0.029996005627026458,5
477,Beattie,5,8,hhbrute3gstep,0.00022615505142909616,0.06908856366643772,3.3109176703318675e-05,0.0558757769580298,0.08813613757889925,0.009198293706594295,0.004376504377091953,0.03014034715446397,0.1812351643264147,0.03395638838047207,5
478,Beattie,5,8,hhbrute3gstep,0.00022630783339269887,0.06849841701638985,3.189787979799915e-05,0.057005902281305816,0.08867970282542163,0.009556964164082995,0.0037004211640540925,0.028888388674814997,0.21552614690565972,0.04113531925449829,5
479,Beattie,5,8,hhbrute3gstep,0.0002264448530405816,0.06801852363176965,3.0950472469648156e-05,0.05795015729846598,0.08921024878813587,0.009902196880356704,0.003122776051501592,0.02788617168077063,0.2563052273693322,0.04786146753405769,5
480,Beattie,5,8,hhbrute3gstep,0.00022661877580692233,0.06757815258319498,3.024329274527496e-05,0.058718694525832366,0.08986474616167636,0.010190034857781765,0.002636919792467014,0.027111322721049557,0.3048,0.05334415115345464,5
481,Beattie,5,8,hhbrute3gstep,0.00022687657729825704,0.0671499121864869,2.971955187289677e-05,0.05933975335142163,0.0906703976984787,0.010409641261262046,0.002230582332042358,0.026513278704084122,0.3624703286528294,0.057673089916154996,5
482,Beattie,5,8,hhbrute3gstep,0.00022721070283905284,0.06673164903046111,2.931334464764181e-05,0.059846978122079446,0.09159532952723261,0.010571517279763614,0.0018899903486167657,0.02604469130673004,0.43105229381131943,0.0610926743283525,5
483,Beattie,5,8,hhbrute3gstep,0.00022759725759147485,0.06633083683988883,2.8996750462381737e-05,0.060261998326666386,0.0925818907336011,0.010689905359705314,0.0016032422105714608,0.025670069476120563,0.5126104547386644,0.06382209054409096,5
484,Beattie,5,8,hhbrute3gstep,0.0002280308455912882,0.06595125327473035,2.8739471332436477e-05,0.060604948357743695,0.09358095795033454,0.010774952982018603,0.001360737248804536,0.02536589951607721,0.6096,0.06602770794715553,5
485,Beattie,5,8,hhbrute3gstep,0.000225313571456319,0.07093673834589173,3.561235206544947e-05,0.05337399364649807,0.08580790030728196,0.00875399951794596,0.005954467145440189,0.03300035007612309,0.1294655974387777,0.035037851637810084,5
486,Beattie,5,8,hhbrute3gstep,0.00022407757414774523,0.07236914925398989,3.643748112928548e-05,0.05211386987255479,0.08341027288854154,0.008756349318443714,0.0069256586931979915,0.03442070269373696,0.10870874072059561,0.05017597554869815,5
487,Beattie,5,8,hhbrute3gstep,0.00022159936616701495,0.07414036050793439,3.673676034336391e-05,0.050969895836977336,0.08001324372579252,0.008959076093194582,0.008024133413125885,0.035677396919368956,0.09127977271835509,0.070580819584682,5
488,Beattie,5,8,hhbrute3gstep,0.00021726045107911822,0.0762967619188826,3.654897584519766e-05,0.049956576553813976,0.07550999259685504,0.009408845649194768,0.009250171748252023,0.036808291539394584,0.07664514235271616,0.09298660286572608,5
489,Beattie,5,8,hhbrute3gstep,0.00021058943355891223,0.0789339070561779,3.592295217822198e-05,0.04908070785167223,0.06991740101147481,0.010170312961701775,0.010586230757387257,0.03793560938289471,0.06435684129488249,0.11582372798810728,5
490,Beattie,5,8,hhbrute3gstep,0.000201475946292521,0.08220307622897664,3.48391620657325e-05,0.048367221835427944,0.06337502185359184,0.011306688458947068,0.012002330084352905,0.03926764658775405,0.05403868913693675,0.1384019072600297,5
491,Beattie,5,8,hhbrute3gstep,0.0001904463028108242,0.08628834863062562,3.305176774554532e-05,0.047903247081290866,0.05635978253293514,0.012817604134511574,0.013500002915797489,0.04120174780037305,0.045374817422412735,0.16056051456622014,5
492,Beattie,5,8,hhbrute3gstep,0.00017904031434978678,0.0914364653504253,2.996292894767412e-05,0.047901337271624454,0.04952253331280989,0.014621990571693506,0.015081915776957387,0.04445028001766276,0.0381,0.18255898123954473,5
493,Beattie,5,8,wangbrute3gstep,0.00022599131660145063,0.06987880231112525,3.447959946149924e-05,0.054599572536102266,0.0873938251004579,0.008918574909712769,0.005158108076117476,0.03156204069664665,0.1524,0.030025952820026926,5
494,Beattie,5,8,wangbrute3gstep,0.00027089322831822904,0.06544581351595787,3.497743164249978e-05,0.05536867902484589,0.08792135261456543,0.008974650934769807,0.0044492319891803285,0.030038894868150923,0.1812351643264147,0.03567779399380037,5
495,Beattie,5,8,wangbrute3gstep,0.0003039760884021382,0.06260884401826075,3.4836217607581236e-05,0.05618029847056823,0.0883539011812452,0.009165786686510902,0.003799590069123213,0.028731065196285186,0.21552614690565972,0.04565388618974252,5
496,Beattie,5,8,wangbrute3gstep,0.0003275903369506317,0.06077616168879637,3.4475318838346334e-05,0.056928169963178836,0.08898904838160727,0.009418870812472993,0.0032300892843883772,0.02766771509567988,0.2563052273693322,0.054800546427886315,5
497,Beattie,5,8,wangbrute3gstep,0.0003446453329547592,0.05952496124127899,3.4116987226252465e-05,0.05756682488872091,0.08993774474187172,0.009669079847984149,0.002745658404384258,0.026822398345003343,0.3048,0.06220041513061645,5
498,Beattie,5,8,wangbrute3gstep,0.0003573108930044138,0.05861137235535071,3.3824253922539984e-05,0.05809517859099806,0.09116655173764356,0.009883805645059874,0.002337812529026991,0.02615008536237112,0.3624703286528294,0.06803555829984258,5
499,Beattie,5,8,wangbrute3gstep,0.00036692937944517975,0.0579064421004788,3.358156865040632e-05,0.058532157951516436,0.09258418754837043,0.01005401095438421,0.001994090896025251,0.025608388539990708,0.43105229381131943,0.07265275515942873,5
500,Beattie,5,8,wangbrute3gstep,0.0003743737832137,0.057342795853460894,3.338000746646042e-05,0.05889377703172529,0.09410175510150032,0.010185361657100286,0.0017029115149287705,0.025164133084148582,0.5126104547386644,0.07635033828726356,5
501,Beattie,5,8,wangbrute3gstep,0.00038016646038142274,0.05688349789222222,3.3198438262734775e-05,0.05919690334728065,0.09564564430560073,0.010286454654180868,0.0014548018393216817,0.02479476215163994,0.6096,0.07935055381063601,5
502,Beattie,5,8,wangbrute3gstep,0.0001750110365233848,0.07595361128211219,3.311175496232368e-05,0.05401822419079176,0.08648005784655412,0.009017048570580001,0.0058644725527364615,0.03311356857089338,0.1294655974387777,0.037418715530709856,5
503,Beattie,5,8,wangbrute3gstep,0.00012288490950476295,0.08402734557559172,3.0804286371573e-05,0.05358250012057784,0.0846459577156408,0.009252706675131795,0.006667075814254125,0.03481853307468185,0.10870874072059561,0.05811932040284185,5
504,Beattie,5,8,wangbrute3gstep,8.792331602926835e-05,0.0914362802888576,2.798660196449753e-05,0.05334277581216031,0.08148903269620589,0.009559288605186964,0.0075321847643415474,0.036532092205018296,0.09127977271835509,0.08538489846218526,5
505,Beattie,5,8,wangbrute3gstep,6.957727307975636e-05,0.09650011961226669,2.4841529808492737e-05,0.05334120308669439,0.07692589483520401,0.009935124288194265,0.008484227146387815,0.038268665217774056,0.07664514235271616,0.11549151376399441,5
506,Beattie,5,8,wangbrute3gstep,6.0084038402338515e-05,0.09952664506535785,2.149545688723468e-05,0.05361238446309237,0.07115194689300168,0.010456433245355546,0.009524175431802742,0.0401733084110462,0.06435684129488249,0.14643365489451537,5
507,Beattie,5,8,wangbrute3gstep,5.4734629276468066e-05,0.10122107697499766,1.7938568436732868e-05,0.05424917483648237,0.0644930503845427,0.011193406735472129,0.01059355929493434,0.042653054583383344,0.05403868913693675,0.1771329108539335,5
508,Beattie,5,8,wangbrute3gstep,5.122216160137103e-05,0.10217260996237881,1.395734729197551e-05,0.05552754891640112,0.05743757715764054,0.012135773447287803,0.011453971144617924,0.046759017735803377,0.045374817422412735,0.20716247976746122,5
509,Beattie,5,8,wangbrute3gstep,4.747731631243914e-05,0.1037586794290903,9.251618870034546e-06,0.058194253504511885,0.05093341786584033,0.013145759142718823,0.010441658555000028,0.057517696151296475,0.0381,0.2365450375289444,5
510,Beattie,6,8,staircaseramp1,0.00022576415740811805,0.06990118823439119,3.457887637424364e-05,0.054573629389392066,0.08724661673976182,0.008889374255764918,0.005147790157066761,0.03161277190816679,0.1524,0.030040417092793394,6
511,Beattie,6,8,staircaseramp1,0.00022397935351627863,0.06568709747474509,3.268081993328364e-05,0.05571155366045514,0.08908610984854336,0.008671698962223442,0.004425832538018909,0.03048347508818541,0.1812351643264147,0.03148872833426035,6
512,Beattie,6,8,staircaseramp1,0.00022081582828458105,0.062437066433621256,3.098430374422534e-05,0.05672050710973988,0.0911631329399223,0.008563791222106031,0.00382123478258288,0.02947216946361068,0.21552614690565972,0.0343892443644157,6
513,Beattie,6,8,staircaseramp1,0.00021744368489224234,0.060062148632109444,2.9588429726866706e-05,0.0575985949780321,0.0931527248787737,0.008538691715805036,0.003295667200420429,0.02860187415499463,0.2563052273693322,0.03746260783199283,6
514,Beattie,6,8,staircaseramp1,0.0002144573215191515,0.05836514486388329,2.8479553382004912e-05,0.058356224180560655,0.09488202785873026,0.008563358571584316,0.002831677470620039,0.027871181874578398,0.3048,0.04023031373612119,6
515,Beattie,6,8,staircaseramp1,0.0002119990285924038,0.057136837758995224,2.761532473427288e-05,0.059001706334350285,0.09624567608165116,0.008597267499078359,0.0024212150185973255,0.02728058563644366,0.3624703286528294,0.04257290387053313,6
516,Beattie,6,8,staircaseramp1,0.00020999235418258448,0.05620585963847012,2.69434689427105e-05,0.05954483715372023,0.0973413370384411,0.008622015772953823,0.0020631151859564693,0.026811732761177907,0.43105229381131943,0.0445044159351889,6
517,Beattie,6,8,staircaseramp1,0.00020834290433761882,0.05548310342509029,2.641031677558004e-05,0.06000247337051954,0.09807006399234398,0.008617576033947935,0.001750470484102029,0.026457660754099624,0.5126104547386644,0.04608077354114442,6
518,Beattie,6,8,staircaseramp1,0.00020695631642956365,0.05489516165057284,2.5983859715754423e-05,0.060386267925892474,0.09862438239571812,0.00859501656497014,0.001482286886864476,0.02618610967358185,0.6096,0.04736404128449877,6
519,Beattie,6,8,staircaseramp1,0.0002250777560638555,0.07456189802489263,3.6248312390640526e-05,0.053432444435298834,0.08604079494216196,0.009225853218759206,0.005989497317694152,0.03270428349953919,0.1294655974387777,0.03199221717258913,6
520,Beattie,6,8,staircaseramp1,0.00022157423871736924,0.07968353129424556,3.735059086892954e-05,0.052256641727502065,0.08534551341480551,0.009744175304144526,0.007128897002968232,0.03377780847064217,0.10870874072059561,0.03917527697556134,6
521,Beattie,6,8,staircaseramp1,0.00021651527806502646,0.08413606140218016,3.723943883821049e-05,0.05127425913082452,0.08481438776263762,0.010415083720322488,0.008551887006346692,0.034674113155641305,0.09127977271835509,0.05090655455613402,6
522,Beattie,6,8,staircaseramp1,0.00021146199387235648,0.0875177394018059,3.570251191762896e-05,0.05059371631220432,0.08404983236941427,0.011234254669134367,0.010294747635992835,0.03539430634831718,0.07664514235271616,0.06538374955794495,6
523,Beattie,6,8,staircaseramp1,0.0002070401411246237,0.08991504735429852,3.2756434460381506e-05,0.05029282782607519,0.08289959079965424,0.012230749178288024,0.012417541054013907,0.03596678695350236,0.06435684129488249,0.08118017049456966,6
524,Beattie,6,8,staircaseramp1,0.00020307274577020012,0.09159049262989319,2.8509312497012267e-05,0.05046044486288667,0.08146305390587061,0.01347840008570479,0.015037349491775057,0.03638507975383186,0.05403868913693675,0.09746040615171643,6
525,Beattie,6,8,staircaseramp1,0.00019913270822618376,0.09273428730142007,2.3141739244122728e-05,0.051242096402064403,0.07997389127448384,0.015120776927925832,0.01836305019967879,0.03657079187032997,0.045374817422412735,0.11379608254292106,6
526,Beattie,6,8,staircaseramp1,0.00019454025591828457,0.09354134597628981,1.6949602684733842e-05,0.05290770991917957,0.07879674503753381,0.017447683334547354,0.022777272003206336,0.03630114816856522,0.0381,0.12999971032018592,6
527,Beattie,6,8,sis,0.0002261035562919566,0.06985060020346709,3.45150874207497e-05,0.05459129046671006,0.08724015467160424,0.008906894067446314,0.005148187749089436,0.03158923729076144,0.1524,0.030085495728952746,6
528,Beattie,6,8,sis,0.00022088206500758898,0.06665759594287235,3.326635430985571e-05,0.05564162465433037,0.0880476040520147,0.009081827197731991,0.004501354800977422,0.030199443311268125,0.1812351643264147,0.03183826146660184,6
529,Beattie,6,8,sis,0.0002158671211452044,0.06402495144476812,3.208876431415182e-05,0.056586640578333555,0.08852906786146242,0.00926623922971446,0.003914005331431822,0.0289848306286733,0.21552614690565972,0.03543001389434293,6
530,Beattie,6,8,sis,0.000211281240022402,0.06198696733584614,3.1089966097329035e-05,0.057406856474872744,0.0889485744291478,0.009428308075528906,0.003388112184995474,0.02796606121951562,0.2563052273693322,0.0392277649030046,6
531,Beattie,6,8,sis,0.000207225022187996,0.06043760741655614,3.0286024112418477e-05,0.05810316364847479,0.08937582143418801,0.009550568457889711,0.0029216536185029634,0.02713603418652543,0.3048,0.042623487584075435,6
532,Beattie,6,8,sis,0.00020377990021410488,0.05923853514569657,2.963963480663164e-05,0.058690004272891484,0.08983268885613756,0.009629202293579152,0.0025115002244919474,0.026471140428124824,0.3624703286528294,0.045487799804450245,6
533,Beattie,6,8,sis,0.00020080497310974901,0.05828427204650707,2.912793991212072e-05,0.059179781512335515,0.09030027677564775,0.009667027857120848,0.0021537053044614484,0.025943329358672756,0.43105229381131943,0.04785595465354809,6
534,Beattie,6,8,sis,0.00019826409792591363,0.05749598608799142,2.871306658473143e-05,0.059589539826986705,0.090761291206577,0.009674943351262585,0.0018429788070656117,0.02552459399824885,0.5126104547386644,0.04980429856024335,6
535,Beattie,6,8,sis,0.00019612894287556303,0.056836703563867476,2.8380017472675148e-05,0.059931555114099894,0.0912054956358484,0.009662859834394638,0.0015740286003008087,0.025191348065955414,0.6096,0.05140883666428926,6
536,Beattie,6,8,sis,0.00023129295252907834,0.07319111087905437,3.551268805445199e-05,0.053564376864884945,0.08586674627330601,0.008788755459466668,0.0058059215324590165,0.03300231605892462,0.1294655974387777,0.0323942986654661,6
537,Beattie,6,8,sis,0.00023731780336099537,0.07692306068355571,3.60313966039281e-05,0.05251903711572517,0.08344674480237746,0.00875006088958606,0.006555072260058548,0.03455628669958098,0.10870874072059561,0.04033987027252539,6
538,Beattie,6,8,sis,0.00024335950974921518,0.0807400638520317,3.568843854772123e-05,0.0516226054095029,0.0799728023195111,0.008821268248639538,0.007347822390086484,0.03611291903452389,0.09127977271835509,0.05278895154252429,6
